,artist_name,artist_id,followers,popularity,genres
228,Fatoumata Diawara,4G5ZJny3HvX6Il7eHVfnNC,145679,65,"['afropop', 'desert blues', 'malian blues', 'mande pop', 'wassoulou', 'world']"
229,VIZE,09agIJMxCD2k87ys9Al0f0,56095,83,"['german dance', 'tropical house']"
230,Tom Gregory,6Rmg5JiRphFMlhkwGNl9Fu,27042,74,"['german pop', 'uk pop']"
231,Icona Pop,1VBflYyxBhnDc9uVib98rw,651441,72,"['candy pop', 'dance pop', 'electropop', 'metropopolis', 'pop', 'swedish electropop', 'swedish synthpop']"
232,Cookiee Kawaii,0DbBBj0ScPumRqKXswGQH1,37539,62,['viral rap']
233,Dirty South,1bpzpALZwOoKXzwMg2i8WB,192744,58,"['australian dance', 'big room', 'edm', 'electro house', 'house', 'pop edm', 'progressive electro house', 'progressive house', 'tech house']"
234,Karen Harding,1QOHbhVRpDoNtRkz79si6b,30151,64,"['deep groove house', 'disco house', 'house', 'tropical house', 'uk dance']"
235,Digital Farm Animals,5fyDppLDl1juIu1BcUT5zh,42594,70,['uk dance']
236,ARTY,1rSGNXhhYuWoq9BEz5DZGO,149391,66,"['big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'progressive trance', 'russian edm', 'trance', 'tropical house', 'uplifting trance']"
237,Flux Pavilion,7muzHifhMdnfN1xncRLOqk,647849,66,"['bass trap', 'brostep', 'classic dubstep', 'edm', 'electro house', 'electronic trap']"
238,Drowsy,2Sqm6MFN5019innB8vdSr9,482,45,[]
239,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD,8617058,83,['reggae']
240,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,2500022,84,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'tropical house']"
241,Becky Hill,4EPJlUEBy49EX1wuFOvtjK,209518,80,"['dance pop', 'house', 'pop', 'pop house', 'tropical house', 'uk dance', 'uk pop']"
242,Sigala,1IueXOQyABrMOprrzwQJWN,1134767,79,"['dance pop', 'edm', 'pop', 'tropical house']"
243,Riton,7i9j813KFoSBMldGqlh2Z1,56867,69,"['house', 'uk dance']"
244,Boy Matthews,2jn9JOmdrR9BdiR1LTvYG4,2030,63,['uk dance']
245,KSHMR,2wX6xSig4Rig5kZU6ePlWe,1331834,74,"['big room', 'deep big room', 'edm', 'electro house', 'indian edm', 'pop edm', 'tropical house']"
246,Stefy De Cicco,5v3JgLiZtNnw6ablRjjNKK,1895,64,[]
247,MKLA,57Vnemieu10x71jR2UWc4o,20356,63,[]
248,Idris Elba,0Dc2rdPzleezxhvQhQbXuS,65460,62,['uk tech house']
249,The Knocks,2x7EATekOPhFGRx3syMGEC,140894,67,"['alternative dance', 'edm', 'indie pop', 'indie poptimism', 'new french touch', 'nu disco', 'pop', 'tropical house', 'vapor soul']"
250,Tiggs Da Author,0S2dfczvN0sOxEw559snHT,23192,60,"['uk hip hop', 'uk pop']"
251,Dimitri Vegas & Like Mike,73jBynjsVtofjRpdpRAJGk,2889620,79,"['belgian dance', 'belgian edm', 'big room', 'edm', 'electro house', 'progressive electro house', 'tropical house']"
252,Dimitri Vegas,2HkAI0YrEcgoR8QdaURqhO,49591,73,['belgian edm']
253,KUU,6TGsaPbyXTM7FAeHi68yp7,625,47,[]
254,Alex Metric,6RDNTAgm2s6ae71nXWGnJD,23829,52,['uk dance']
255,Shungudzo,1zC5fndU0aEvINmBra2M3T,4026,58,['la pop']
256,Stace Cadet,4C825UjHAWCMvdZwbtpwDT,2936,58,"['australian house', 'deep groove house']"
257,KLP,3cWOwptrfEuGMJ2cM7ipc3,11463,59,['australian dance']
258,PS1,7bZGP9ijvv55LOENT634Mj,2168,63,[]
259,Alex Hosking,5YCU9eHY4IYTyNa8XRFuw9,2369,63,[]
260,Solardo,0oO1IaDOBSeI96HbnCa5pZ,76619,62,"['deep groove house', 'disco house', 'house', 'uk dance']"
261,Pamela Fernandez,3xCLUeLSGLeaX2FmV9xR6b,119,49,[]
262,Gryffin,2ZRQcIgzPCVaT9XKhXZIzh,586400,78,"['edm', 'pop', 'pop edm', 'tropical house']"
263,John Martin,2auikkNYqigWStoHWK1Grq,30837,73,['pop edm']
264,Honey Dijon,0XfQBWgzisaS9ltDV9bXAS,52533,57,['deep house']
265,Hadiya George,1KbGFGECxJ5p23kuYlJ6l9,319,43,[]
266,Steve Aoki,77AiFEVeAVj2ORpC85QVJs,3448664,80,"['big room', 'dance pop', 'edm', 'electro house', 'tropical house']"
267,Frank Walker,6rcE30MaP92XafelMNZ2Sq,54866,65,['pop edm']
268,AJ Mitchell,6dn6x1XOng3LOAnfTjUn77,475364,74,"['pop', 'post-teen pop', 'social media pop']"
269,Sunnery James & Ryan Marciano,7kABWMhjA5GIl9PBEasBPt,51551,58,"['big room', 'circuit', 'dutch house', 'edm', 'electro house', 'progressive electro house']"
270,RANI,3SYnDj7btg9gFY7ps8m5d5,7160,75,['uk pop']
271,220 KID,4Euia7UzdRshy1DJOSMTcs,4403,66,[]
272,GRACEY,7xBGi7Eign0fX7jGQj5KlJ,13948,66,['uk pop']
273,Jayda G,3NKVm2Jedcf6ibJr6pMUVx,23208,56,['canadian electronic']
274,Eden Prince,31Eea8xaK1xAMyJy2iWE0z,9873,60,['dance pop']
275,DVBBS,5X4LWwbUFNzPkEas04uU82,843671,70,"['big room', 'canadian electronic', 'dance pop', 'deep big room', 'edm', 'electro house', 'pop edm', 'tropical house']"
276,Keanu Silva,1zLMhO4zzzxt5PMV4wMS3y,21011,63,"['deep big room', 'electro house', 'future house', 'house', 'pop edm']"
277,LP Giobbi,3oKnyRhYWzNsTiss5n4Z1J,3861,46,[]
278,Little Boots,0MoXIHcFwhIWnFgBfdvQ30,103054,50,"['alternative dance', 'dance pop', 'electroclash', 'electropop', 'indie poptimism', 'neo-synthpop', 'new rave']"
279,Alok,0NGAZxHanS9e0iNHpR8f2W,8573201,83,"['electro house', 'pop nacional']"
280,Martin Jensen,4ehtJnVumNf6xzSCDk8aLB,966819,77,"['big room', 'dance pop', 'danish electronic', 'edm', 'electro house', 'pop', 'pop edm', 'tropical house']"
281,Lil Xxel,7iDeMFJKjI1ak40N3hoYOZ,43703,64,['pop r&b']
282,Porter Robinson,3dz0NnIZhtKKeXZxLOxCam,813151,69,"['big room', 'brostep', 'complextro', 'edm', 'electro house', 'future bass', 'moombahton', 'progressive electro house']"
283,Lane 8,27gtK7m9vYwCyJ04zz0kIb,206301,69,"['gauze pop', 'progressive house', 'tropical house']"
284,Kasablanca,297Z0teiCkp5s9eneWROpI,2028,49,['progressive house']
285,TCTS,1mFGfrveXbpolppPgO29Io,14041,55,"['deep groove house', 'house']"
286,Glowie,303SwmjLibkh8OJH5xxZOM,8315,52,['icelandic pop']
287,Crazy Cousinz,6VXB0WH4MfmhZyongoEYZr,5628,54,"['bassline', 'uk funky']"
288,Julie Bergan,2Tg0aF5cbZktYFzgR1iAKv,105574,70,"['norwegian pop', 'swedish pop', 'tropical house']"
289,Louis The Child,7wg1qvie3KqDNQbAkTdbX0,379589,74,"['edm', 'electropop', 'pop', 'tropical house']"
290,EARTHGANG,5MbNzCW3qokGyoo9giHA3V,479234,75,"['atl hip hop', 'hip hop', 'psychedelic hip hop', 'rap', 'underground hip hop']"
291,Nora En Pure,24DO0PijjITGIEWsO8XaPs,221035,67,"['deep house', 'deep tropical house', 'electra', 'house', 'progressive house', 'swiss pop', 'tropical house']"
292,Sam Feldt,20gsENnposVs2I4rQ5kvrf,553726,81,"['dance pop', 'edm', 'electro house', 'pop', 'pop edm', 'tropical house']"
293,Fedde Le Grand,7dc6hUwyuIhrZdh80eaCEE,304718,66,"['big room', 'deep big room', 'disco house', 'dutch house', 'edm', 'electro house', 'house', 'progressive electro house', 'progressive house', 'tech house', 'tropical house']"
294,Craig Smart,1rIUs5FD6pwDvRkti98lNr,747,51,[]
295,NOTD,5jAMCwdNHWr7JThxtMuEyy,147560,75,"['dance pop', 'edm', 'electropop', 'pop', 'pop edm', 'post-teen pop', 'tropical house']"
296,Nina Nesbitt,7AzjETXRUKNRSJHMW9GIqd,273675,70,"['dance pop', 'electropop', 'indie cafe pop', 'neo-singer-songwriter', 'pop', 'post-teen pop', 'uk pop', 'viral pop']"
297,Good Times Ahead,6M7RdR9ZP52h2mfNLmiHtU,297216,63,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'vapor twitch']"
298,Tony Romera,7GQsOji7pfixzkLt63awo5,15825,47,"['bass house', 'electro house', 'gaming edm']"
299,Lindsay Ell,4lpA7MWpQpY7hKkwfLxw2Q,46552,62,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country pop']"
300,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,877570,85,"['contemporary country', 'deep talent show']"
301,Chris Janson,60gmlHZmT16wiO9GiXKYK9,204766,67,"['contemporary country', 'country', 'country road', 'modern country rock']"
302,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,3557154,81,"['contemporary country', 'country', 'country road', 'modern country rock']"
303,Sam Fischer,6L1XC7NrmgWRlwAeLJvVtA,60594,74,"['australian pop', 'pop']"
304,HIXTAPE,4SbuhLih8eWLmqFzzmM3AK,11197,67,['contemporary country']
305,HARDY,5QNm7E7RU2m64l6Gliu8Oy,54577,74,['contemporary country']
306,Lauren Alaina,1v3tdpIdBSW14rHUfiEVOv,400328,74,"['contemporary country', 'country', 'country dawn', 'country road']"
307,Devin Dawson,2ySHS7UojGu20XfUPaBlyu,136701,67,"['contemporary country', 'country pop', 'modern country rock']"
308,Jimmie Allen,147nKr9upHZSSxqCzh9j7c,75342,68,"['contemporary country', 'country pop']"
309,Noah Cyrus,55fhWPvDiMpLnE4ZzNXZyW,711312,79,"['pop', 'post-teen pop']"
310,Nate Smith,4NYMUsIcUUsBHbV9DICa5x,5403,60,[]
311,Chase Rice,6pBNfggcZZDCmb0p92OnGn,821838,70,"['contemporary country', 'country', 'country road', 'modern country rock']"
312,Billy Currington,1By9QBFnjZAoI83BZppHlt,1852360,72,"['contemporary country', 'country', 'country road', 'modern country rock']"
313,Tim McGraw,6roFdX1y5BYSbp60OTJWMd,3313910,77,"['contemporary country', 'country', 'country road']"
314,Waterloo Revival,3dYdcyW7mhZYVDDkNvkd0c,14206,57,"['contemporary country', 'country pop']"
315,Russell Dickerson,1E2AEtxaFaJtH0lO7kgNKw,263283,72,"['contemporary country', 'country', 'country road', 'modern country rock']"
316,Dan + Shay,7z5WFjZAIYejWy0NI5lv4T,1897880,81,"['contemporary country', 'pop']"
317,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,1349449,76,"['contemporary country', 'country', 'country road', 'modern country rock']"
318,Payton Smith,4ZLKYFbf4KJWJR0MeQWLEt,3904,51,[]
319,Luke Combs,718COspgdWOnwOFpJHRZHS,3537453,85,['contemporary country']
320,Ryan Hurd,7lDVEkjIURPMyUYwoQRrpw,95921,66,"['contemporary country', 'country pop', 'modern country rock']"
321,Miranda Lambert,66lH4jAE7pqPlOlzUKbwA0,2459909,73,"['contemporary country', 'country', 'country dawn', 'country road']"
322,RaeLynn,5dMnvpYEfXvSexjwnSRH5n,316402,65,"['contemporary country', 'country pop', 'deep talent show']"
323,Justin Moore,30e8DmahrEamvLbFRPdWmk,1244565,69,"['arkansas country', 'contemporary country', 'country', 'country road', 'modern country rock', 'redneck']"
324,Mitchell Tenpenny,1p6CdzJRoicjRcSdWoB9Qc,172438,69,"['contemporary country', 'heartland rock']"
325,Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,3970614,82,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
326,Sean Stemaly,2dZ1l4hWgtbMS0N5T9Oalb,12121,60,"['contemporary country', 'country pop']"
327,Maddie & Tae,34bhyY8jfKez7uKakMfy4y,613887,70,"['contemporary country', 'country', 'country pop']"
328,Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,4127596,79,"['contemporary country', 'country', 'country road']"
329,Kelsea Ballerini,3RqBeV12Tt7A8xH3zBDDUF,808424,76,"['contemporary country', 'pop']"
330,Chris Lane,68abRTdO4meYReMWHvBYb0,397816,70,['contemporary country']
331,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,5737020,80,"['contemporary country', 'country', 'country road']"
332,Jameson Rodgers,5pyVHz7lcfqKoV9BflFYwN,27863,65,"['contemporary country', 'country pop']"
333,Astrid S,3AVfmawzu83sp94QW7CEGm,669592,76,"['dance pop', 'electropop', 'norwegian pop', 'pop', 'post-teen pop', 'swedish pop', 'tropical house', 'uk pop']"
334,Brett Young,0fiWOxhsBsQQvFDtxUQWo0,611512,74,['contemporary country']
335,Jordan Davis,77kULmXAQ6vWer7IIHdGzI,315574,72,['contemporary country']
336,Ashley McBryde,371jpyGdoChzUASOIG2ECV,87041,61,"['arkansas country', 'contemporary country', 'country', 'country pop']"
337,Reba McEntire,02rd0anEWfMtF7iMku9uor,1228427,68,"['contemporary country', 'country', 'country dawn', 'oklahoma country']"
338,Hillary Scott,0Sk6yoUQnccty5iMhVhz9D,354,59,[]
339,Chris Tomlin,6pRi6EIPXz4QJEOEsBaA0m,1239205,73,"['ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']"
340,Keith Urban,0u2FHSq3ln94y5Q57xazwf,3908796,78,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']"
341,Sam Grow,4cFA9cxl7v3CrFYxOOXsSs,6747,59,"['contemporary country', 'country pop']"
342,Blake Shelton,1UTPBmNbXNTittyMJrNkvw,5320231,78,"['contemporary country', 'country', 'country road', 'oklahoma country']"
343,Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP,4173177,77,"['dance pop', 'europop', 'hip pop', 'pop', 'pop rock', 'post-teen pop', 'urban contemporary']"
344,Tenille Townes,3TyeX0lk4B7k56ukfzEE0z,60489,64,"['alberta country', 'contemporary country', 'country pop']"
345,Cole Swindell,1mfDfLsMxYcOOZkzBxvSVW,1410693,70,"['contemporary country', 'country', 'country road', 'modern country rock']"
346,Mickey Guyton,6nfN5B7Jmi853SHa9106Hz,35216,61,"['contemporary country', 'country pop']"
347,Brad Paisley,13YmWQJFwgZrd4bf5IjMY4,1866630,72,"['contemporary country', 'country', 'country road']"
348,Parmalee,4TshyQDihSYXSWqvclXl3I,133002,66,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'modern uplift']"
349,Blanco Brown,3yzRiNMZdTsSUgplcyYZ4i,109065,69,['country rap']
350,Maren Morris,6WY7D3jk8zTrHtmkqqo5GI,518110,79,"['contemporary country', 'pop', 'texas country']"
351,John King,32Cj2WsRALt1SCWaPBR9QP,8461,49,"['contemporary country', 'country pop']"
352,Sam Hunt,2kucQ9jQwuD8jWdtR9Ef38,1942276,77,"['contemporary country', 'country pop']"
353,Josh Kerr,7tnICxEQkOML369POsUizq,1578,51,"['contemporary country', 'country pop']"
354,Jay Wheeler,2cPqdH7XMvwaBJEVjheH8g,281318,84,['latin']
355,DJ Nelson,2ydZrTy8U3kOMOzx20s3dg,581550,83,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']"
356,Myke Towers,7iK8PXO48WeuP03g8YR51W,3175963,94,['trap latino']
357,KAROL G,790FomKkXshlbRYZFtlgla,12226959,89,"['latin', 'latin pop', 'reggaeton', 'reggaeton colombiano']"
358,Sech,77ziqFxp5gaInVrF2lj4ht,5659190,92,"['latin', 'panamanian pop', 'reggaeton']"
359,Nio Garcia,5hdhHgpxyniooUiQVaPxQ0,1336092,83,"['latin', 'reggaeton', 'reggaeton flow']"
360,Anuel AA,2R21vXR83lH98kGeO99Y66,14414315,94,"['latin', 'reggaeton flow', 'trap latino']"
361,Brray,1GKIlPFdcewHtpDVCQ8zmJ,58559,81,['reggaeton flow']
362,Juanka,3Wb38LDP3N4tkobValgE9D,345480,82,"['reggaeton', 'reggaeton flow']"
363,Mau y Ricky,2wkoKEfS6dXwThbyTnZWFU,2348421,80,"['latin', 'latin pop', 'pop venezolano', 'reggaeton']"
364,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,2278012,92,"['latin', 'puerto rican pop']"
365,Camilo,28gNT5KBp7IjEOQoevXf9N,3819196,91,"['colombian pop', 'latin', 'reggaeton colombiano']"
366,Farruko,329e4yvIujISKGKz1BZZbO,8211976,93,"['latin', 'reggaeton', 'trap latino', 'tropical']"
367,Beéle,7a0XAaPaK2aDSqa8p3QnC7,181628,77,['reggaeton colombiano']
368,Natti Natasha,1GDbiv3spRmZ1XdM1jQbT7,4849831,84,"['latin', 'latin pop', 'rap latina', 'reggaeton', 'tropical']"
369,Manuel Turizo,0tmwSHipWxN12fsoLcFU3B,6074010,86,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'tropical']"
370,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,20150346,93,"['latin', 'latin hip hop', 'reggaeton', 'tropical']"
371,Dalex,0KPX4Ucy9dk82uj4GpKesn,2477219,88,"['latin', 'r&b en espanol', 'reggaeton']"
372,Feid,2LRoIwlKmHjgvigdNGBHNo,335551,85,"['colombian pop', 'latin', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano']"
373,Nicky Jam,1SupJlEpv7RS2tPNRaHViT,12870534,89,"['latin', 'latin hip hop', 'reggaeton', 'tropical']"
374,Justin Quiles,14zUHaJZo1mnYtn6IBRaRP,2018756,91,"['latin', 'reggaeton']"
375,Arcangel,4SsVbpTthjScTS7U2hmr1X,5488363,87,"['latin', 'latin hip hop', 'reggaeton', 'trap latino', 'tropical']"
376,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,11465635,85,"['bachata', 'latin', 'tropical']"
377,El Alfa,2oQX8QiMXOyuqbcZEFsZfm,1190775,83,"['dembow', 'latin', 'rap dominicano', 'reggaeton', 'tropical']"
378,Jowell & Randy,4IMAo2UQchVFyPH24PAjUs,2440818,81,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']"
379,Trueno,2x7PC78TmgqpEIjaGAZ0Oz,1376619,81,"['argentine hip hop', 'trap argentino']"
380,Nicki Nicole,2UZIAOlrnyZmyzt1nuXr9y,777030,80,"['argentine hip hop', 'r&b argentino', 'trap argentino']"
381,Bizarrap,716NhGYqD1jl2wI1Qkgq36,1406523,84,"['argentine hip hop', 'pop venezolano', 'trap argentino']"
382,Taiu,5szJHKg5xeUlQ9pTqzdpic,527,79,[]
383,TATOOL,0shHIQr8VamXbzM66kwGQo,459,79,[]
384,Anitta,7FNnA9vBm6EKceENgCGRMb,9762743,86,"['funk carioca', 'funk das antigas', 'funk pop', 'pagode baiano', 'pop nacional']"
385,De La Ghetto,3EiLUeyEcA6fbRPSHkG5kb,4237130,82,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']"
386,ROSALÍA,7ltDVBr6mKbRvohxheJ9h1,4073253,86,['r&b en espanol']
387,Prince Royce,3MHaV05u0io8fQbZ2XPtlC,5697998,81,"['bachata', 'latin', 'latin hip hop', 'latin pop', 'reggaeton', 'tropical']"
388,Yandel,0eHQ9o50hj6ZDNBt6Ys1sD,4529602,84,"['latin', 'latin hip hop', 'reggaeton', 'tropical']"
389,Cali Y El Dandee,5DUlefCLzVRzNWaNURTFpK,2659189,80,"['champeta', 'colombian pop', 'electro latino', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'tropical']"
390,Sebastian Yatra,07YUOmWljBTXwIseAUd9TW,13202676,87,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano']"
391,Pablo Alborán,5M9Bb4adKAgrOFOhc05Y50,3338591,81,"['latin', 'latin arena pop', 'latin pop', 'spanish pop']"
392,Lunay,47MpMsUfWtgyIIBEFOr4FE,3140898,82,"['latin', 'latin pop', 'reggaeton', 'reggaeton flow', 'tropical']"
393,Micro TDH,1aWJsBQa67l72j1VT3D6Ow,604041,76,"['latin', 'trap venezolano', 'venezuelan hip hop']"
394,Rels B,2IMZYfNi21MGqxopj9fWx8,1895035,82,"['r&b en espanol', 'spanish hip hop', 'trap espanol']"
395,Lenny Tavárez,1pQWsZQehhS4wavwh7Fnxd,867030,90,"['latin', 'reggaeton flow', 'trap argentino']"
396,Danna Paola,5xSx2FM8mQnrfgM1QsHniB,1581523,82,"['latin', 'latin pop', 'latin viral pop', 'mexican pop']"
397,Chael Produciendo,2iI5KWXLjw1tqLQsdjuo0e,2113,71,[]
398,Brytiago,00XhexlJEXQstHimpZN910,2798577,80,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']"
399,Jhay Cortez,0EFisYRi20PTADoJrifHrz,1270005,82,"['latin', 'reggaeton', 'trap latino']"
400,Piso 21,4bw2Am3p9ji3mYsXNXtQcd,6074369,80,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano']"
401,CNCO,0eecdvMrqBftK0M1VKhaF4,6891918,77,"['boy band', 'latin', 'latin pop', 'reggaeton', 'tropical']"
402,Alex Rose,2DspEsT7UXGKd2VaaedgG4,1551436,79,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']"
403,Rafa Pabön,11YLRSsZA3YVuQQtHXKTlz,87773,80,['reggaeton flow']
404,HUMAN(X),365Q4cNnnlsQErzPsUzyXY,384,59,[]
405,Sofia Reyes,0haZhu4fFKt0Ag94kZDiz2,1679166,75,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'reggaeton']"
406,Abraham Mateo,2bxxlINUlcMQQb39K7IopR,1096327,72,"['latin', 'latin arena pop', 'latin pop', 'latin viral pop', 'reggaeton', 'spanish pop']"
407,Zion & Lennox,21451j1KhjAiaYKflxBjr1,4675434,84,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']"
408,Lalo Ebratt,1GAymyGBvB4gQy5Z5LZ1Wj,886825,79,"['colombian hip hop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'reggaeton flow']"
409,Thalía,23wEWD21D4TPYiJugoXmYb,2822503,76,"['dance pop', 'latin', 'latin pop', 'mexican pop']"
410,Maejor,3XcCT5MPlQPWFTJyzXbfuX,78805,68,['detroit hip hop']
411,Morat,5C4PDR4LnhZTbVnKWXuDKD,3515325,82,"['colombian pop', 'latin', 'latin pop']"
412,Play-N-Skillz,7MP4jhYmFEgb0AtiOkw55s,16695,66,"['chicano rap', 'pop rap']"
413,Gente De Zona,2cy1zPcrFcXAJTP0APWewL,1290782,76,"['cubaton', 'latin', 'latin hip hop', 'latin pop', 'tropical']"
414,Becky G,4obzFoKoKRHIphyHzJ35G3,9186271,83,"['dance pop', 'latin', 'latin pop', 'latin viral pop', 'pop', 'post-teen pop', 'rap latina', 'reggaeton']"
415,Nibal,6SgDJ5tNao1Wa1qWroxqz0,1772,55,"['latin', 'pop venezolano']"
416,Danny Ocean,5H1nN1SzW0qNeUEZvuXjAj,2474069,77,"['latin', 'latin pop', 'pop venezolano', 'reggaeton', 'tropical']"
417,Harry Nach,0NnUMWDCDi1snuMja6IdxH,65037,75,['trap chileno']
418,Reik,0vR2qb8m9WHeZ5ByCbimq2,4727736,85,"['latin', 'latin arena pop', 'latin pop', 'mexican pop']"
419,Isabela Merced,2bIxak1AAD8wlDfMLnumUj,32853,61,['social media pop']
420,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,7944237,84,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']"
421,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,2569900,82,"['pop', 'pop rap', 'rap', 'toronto rap', 'trap', 'urban contemporary']"
422,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,39320807,91,"['barbadian pop', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']"
423,Teyana Taylor,4ULO7IGI3M2bo0Ap7B9h8a,924148,72,"['alternative r&b', 'dance pop', 'hip pop', 'indie r&b', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']"
424,Iman.,4snOTeLIxOa9anlWC3k5cC,4084,57,[]
425,Jhené Aiko,5ZS223C6JyBfXasXxrRqOk,3691572,83,"['alternative r&b', 'pop', 'r&b', 'urban contemporary']"
426,Summer Walker,57LYzLEk2LcFghVwuWbcuS,1651358,83,['pop']
427,Beyoncé,6vWDO969PvNqNYHIOW5v0m,24585767,90,"['dance pop', 'pop', 'post-teen pop', 'r&b']"
428,Chloe x Halle,0AsThoR4KZSVktALiNcQwW,664587,74,"['alternative r&b', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']"
429,John Legend,5y2Xq6xcjJb2jVM54GHK3t,5228681,83,"['neo mellow', 'neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']"
430,Trey Songz,2iojnBLj0qIMiKPvVhLnsH,5336602,78,"['dance pop', 'pop', 'r&b', 'trap', 'urban contemporary']"
431,H.E.R.,3Y7RZ31TRPVadSFVy1o8os,2949595,82,"['pop', 'pop rap', 'r&b', 'urban contemporary']"
432,Tiana Major9,1Naqgo0HMRoumRP0e2MXD9,26861,61,"['alternative r&b', 'indie r&b', 'uk contemporary r&b']"
433,Brandy,05oH07COxkXKIMt6mIPRee,1827017,72,"['dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']"
434,Snoh Aalegra,1A9o3Ljt67pFZ89YtPPL5X,441337,72,"['alternative r&b', 'indie r&b', 'indie soul', 'neo soul', 'scandinavian r&b', 'swedish soul']"
435,Jacquees,4tMm1dU6Gn04VAZ9ClHcIZ,1732501,75,"['atl hip hop', 'dance pop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'rap', 'urban contemporary']"
436,Kehlani,0cGUm45nv7Z6M6qdXYQGTX,3944760,83,"['pop', 'pop rap', 'post-teen pop']"
437,6LACK,4IVAbR2w4JJNJDDRFP3E83,2535407,82,"['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']"
438,Buju Banton,4wLAjfeqAsV66AocWNcowA,313386,65,"['dancehall', 'lovers rock', 'modern reggae', 'reggae', 'reggae fusion', 'roots reggae']"
439,Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,3289867,83,"['pop', 'pop rap']"
440,Skip Marley,4ryoUS0W8qXokfMxrlJt6O,119362,67,['modern reggae']
441,Usher,23zg3TcAtWQy7J6upgbUnj,8068132,84,"['atl hip hop', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']"
442,Giveon,4fxd5Ee7UefO4CUXgwJ7IP,233134,78,['alternative r&b']
443,Lucky Daye,5Vuvs6Py2JRU7WiFDVsI7J,151141,67,"['alternative r&b', 'indie r&b', 'pop r&b']"
444,Babyface,3aVoqlJOYx31lH1gibGDt3,665617,64,"['dance pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
445,dvsn,7e1ICztHM2Sc4JNLxeMXYl,827514,69,"['alternative r&b', 'canadian contemporary r&b', 'pop', 'pop r&b', 'r&b', 'trap soul', 'urban contemporary']"
446,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,3473258,89,"['hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']"
447,Ella Mai,7HkdQ0gt53LP4zmHsL0nap,3074044,77,"['pop', 'pop r&b', 'pop rap', 'r&b', 'rap', 'uk contemporary r&b', 'urban contemporary']"
448,Mahalia,16rCzZOMQX7P8Kmn5YKexI,456748,70,"['alternative r&b', 'indie anthem-folk', 'indie r&b', 'indie soul', 'pop', 'uk contemporary r&b']"
